E_COMMODITY,UNIT_QY1,UNIT_QY2,CTY_CODE,CTY_NAME,DISTRICT,DIST_NAME,YEAR,MONTH,CC_MO,QTY_1_MO,ALL_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,YEAR,MONTH,E_COMMODITY
3915100000,KG,-,0020,NAFTA,01,"PORTLAND, ME",2022,07,1,12673,4628,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0022,OECD,01,"PORTLAND, ME",2022,07,1,12673,4628,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0023,NATO,01,"PORTLAND, ME",2022,07,1,12673,4628,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0026,APEC,01,"PORTLAND, ME",2022,07,1,12673,4628,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,1220,CANADA,01,"PORTLAND, ME",2022,07,1,12673,4628,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,01,"PORTLAND, ME",2022,07,1,12673,4628,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0020,NAFTA,02,"ST. ALBANS, VT",2022,07,3,44804,48905,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0022,OECD,02,"ST. ALBANS, VT",2022,07,3,44804,48905,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0023,NATO,02,"ST. ALBANS, VT",2022,07,3,44804,48905,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0026,APEC,02,"ST. ALBANS, VT",2022,07,3,44804,48905,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,1220,CANADA,02,"ST. ALBANS, VT",2022,07,3,44804,48905,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,02,"ST. ALBANS, VT",2022,07,3,44804,48905,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0020,NAFTA,07,"OGDENSBURG, NY",2022,07,14,196154,161438,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0022,OECD,07,"OGDENSBURG, NY",2022,07,14,196154,161438,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0023,NATO,07,"OGDENSBURG, NY",2022,07,14,196154,161438,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0026,APEC,07,"OGDENSBURG, NY",2022,07,14,196154,161438,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,1220,CANADA,07,"OGDENSBURG, NY",2022,07,14,196154,161438,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,1XXX,NORTH AMERICA,07,"OGDENSBURG, NY",2022,07,14,196154,161438,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0003,EUROPEAN UNION,09,"BUFFALO, NY",2022,07,2,47767,16500,0,0,6000,18600,6000,18600,2022,07,3915100000
3915100000,KG,-,0020,NAFTA,09,"BUFFALO, NY",2022,07,12,329959,115787,0,0,0,0,0,0,2022,07,3915100000
3915100000,KG,-,0022,OECD,09,"BUFFALO, NY",2022,07,14,377726,132287,0,0,6000,18600,6000,18600,2022,07,3915100000
3915100000,KG,-,0023,NATO,09,"BUFFALO, NY",2022,07,14,377726,132287,0,0,6000,18600,6000,18600,2022,07,3915100000
